"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Buddy Holly";"Bo Diddley is a songwriter";"Bo Diddley";"1963";"ACE RECORDS";1719086282;1719086421;"https://music.apple.com/fr/album/bo-diddley/1435972971?i=1435973962&uo=4";;"https://open.spotify.com/track/3rm6yFyS9FidnIsrEM4hg5";
"Oldham Andrew Orchestra";"The Rolling Stones Songbook /version instrumentale des hits";"Play with fire";"1966";"DECCA";1719086419;1719086558;;;;
"Bat For Lashes";"Home (single version)";"Home (single version)";"2024";"DECCA (UMO)";1719086556;1719086747;;"https://www.deezer.com/track/2755693131";;
"Tom Misch";"Insecure";"Insecure";"2024";"BEYOND THE GROOVE";1719086746;1719086938;"https://music.apple.com/fr/album/insecure/1739776236?i=1739776458&uo=4";;"https://open.spotify.com/track/3tLVfEh8kJhMkDaxvOzK1M";
"Edu Lobo";"Edu e Bethania";"Veleiro";"1966";"ELENCO";1719086937;1719087127;;;;
"David Axelrod";"Song of innocence";"The mental traveler";"1968";"CAPITOL";1719087124;1719087372;;;"https://open.spotify.com/track/0aurAmzvkM6KSaaoNIofZ7";
"Alan Stivell";"Reflets";"Je suis né au milieu de la mer";"1970";"FONTANA";1719087372;1719087610;;;"https://open.spotify.com/track/01ECajR66iFSv7BZxQt0gF";
"Nicolas Jaar";"Space is only noise";"Variations";"2011";"CIRCUS COMPANY";1719087608;1719087805;;"https://www.deezer.com/track/13688101";"https://open.spotify.com/track/60fmY1hC8t8vuAuXvQNLIQ";
"Wehmeh";"Blood meridian";"Thursday evening";"2022";"AUTOPRODUCTION";1719087805;1719087885;;;;
"Janet Kay";"The dubmaster : The essential anthology";"Silly games";"2022";"TROJAN RECORDS";1719087883;1719088118;;;"https://open.spotify.com/track/36s8H63AdEI6hzD1f79CJd";
"The Jackson 5";"Third album & maybe tomorrow";"I'll be there";"1971";"MOTOWN";1719088146;1719088383;;;"https://open.spotify.com/track/2GgkDNXh1oR5utPgCO7Jog";
"Vampire Weekend";"Only God was above us";"Pravda";"2024";"COLUMBIA";1719088378;1719088628;"https://music.apple.com/fr/album/pravda/1728945682?i=1728945696&uo=4";;"https://open.spotify.com/track/1vfG5VaQQzr7x7gCbVyQFF";
"Angela Aux";"Traveler of the mind";"Traveler of the mind";"2024";"INSELGRUPPE";1719088627;1719088879;"https://music.apple.com/fr/album/traveler-of-the-mind/1734389436?i=1734389445&uo=4";;"https://open.spotify.com/track/56Z954OTeDnBdzThUtOje1";
"Agathe";"Regrets";"Je ne veux pas rentrer chez moi seule";"1985";"CASABLANCA";1719088883;1719089227;;;;
"Sam Fan Thomas";"Makassi";"African Typic collection";"1984";"SICOGIEX ABIDJAN";1719089238;1719089635;;;"https://open.spotify.com/track/3rHcFyKQr7OFQOnuEoyUMV";
"Chaka Khan";"The essential";"I feel for you";"2011";"MUSIC CLUB";1719089630;1719089974;;;;
"Stevie Wonder";"Classic albums";"Baby don't you do it";"1967";"TAMLA MOTOWN";1719089972;1719090101;"https://music.apple.com/fr/album/baby-dont-you-do-it/1443078085?i=1443079094&uo=4";"https://www.deezer.com/track/79184837";"https://open.spotify.com/track/0L614VLEsUZYUmLuMWfWqB";
